total_spend,spend_shopping,spend_travel,spend_fuel,spend_dining,spend_groceries,best_card_logic,most_used_card_sim
53718.81,16626.0,10425.41,5717.07,5511.71,15438.62,Tata Neu Infinity Credit Card,Millennia Credit Card
10062.96,1103.33,5456.57,940.67,1872.65,689.74,Diners Club Black,Cashback Credit Card
42182.73,5174.85,7892.38,10847.8,4357.02,13910.69,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
28963.41,7906.86,1198.82,7904.21,3459.42,8494.1,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
38296.14,10049.24,5076.14,2307.0,3758.74,17105.02,Tata Neu Infinity Credit Card,Millennia Credit Card
36662.63,1964.98,13277.21,10194.24,5428.52,5797.67,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
55741.35,10763.02,12164.48,15337.94,16756.26,719.65,Cashback Credit Card,Cashback Credit Card
27198.92,8808.56,8545.16,8679.57,150.25,1015.38,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
45941.16,9625.49,9215.44,8106.19,7421.42,11572.62,Tata Neu Infinity Credit Card,Millennia Credit Card
50336.24,13098.37,9099.78,11755.12,7645.31,8737.66,Tata Neu Infinity Credit Card,Diners Club Black
45922.32,4781.17,8828.49,19325.22,9589.7,3397.73,BPCL Octane Credit Card,Millennia Credit Card
10731.39,1834.7,447.9,3518.22,2680.61,2249.96,Tata Neu Infinity Credit Card,Diners Club Black
27255.59,8288.05,7308.93,1447.3,1969.06,8242.24,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
56101.62,13611.25,5559.76,6544.44,14130.65,16255.51,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
43484.9,7518.66,11010.28,12018.66,6416.63,6520.67,Tata Neu Infinity Credit Card,Millennia Credit Card
43594.49,10623.49,5549.29,13846.03,3155.69,10419.98,Tata Neu Infinity Credit Card,Cashback Credit Card
46049.9,16059.4,15450.21,2669.46,3857.34,8013.49,Tata Neu Infinity Credit Card,Millennia Credit Card
27513.2,4087.45,6936.02,2422.59,7554.0,6513.15,Tata Neu Infinity Credit Card,Cashback Credit Card
32950.45,13039.17,1479.56,7429.3,9755.19,1247.24,Tata Neu Infinity Credit Card,Millennia Credit Card
59468.95,11094.22,26306.04,19190.45,28.11,2850.14,Tata Neu Infinity Credit Card,Millennia Credit Card
22739.66,75.96,3408.13,7167.46,4332.25,7755.87,Tata Neu Infinity Credit Card,Millennia Credit Card
49211.67,12472.16,12472.76,13533.62,7763.66,2969.46,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
14484.32,3332.88,489.68,3244.4,1257.72,6159.64,Tata Neu Infinity Credit Card,Cashback Credit Card
12547.8,3991.56,677.5,1331.19,3714.2,2833.36,Tata Neu Infinity Credit Card,Millennia Credit Card
15172.77,549.22,3830.95,2366.04,2060.97,6365.58,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
55500.68,14366.02,15197.37,3202.01,5292.61,17442.67,Tata Neu Infinity Credit Card,Diners Club Black
21532.19,2761.66,11665.48,511.05,1589.77,5004.23,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
37345.62,813.35,10331.08,9838.3,8158.89,8204.0,Tata Neu Infinity Credit Card,Cashback Credit Card
9414.3,1902.34,1117.94,616.91,1920.52,3856.59,Tata Neu Infinity Credit Card,Millennia Credit Card
18189.33,5785.11,4307.34,5027.21,1605.96,1463.72,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
16686.25,2534.66,5331.5,5764.5,1591.32,1464.26,Tata Neu Infinity Credit Card,Cashback Credit Card
11435.24,2026.29,2534.64,2444.35,2299.72,2130.24,Tata Neu Infinity Credit Card,Cashback Credit Card
50201.37,5989.22,14555.42,6604.47,5203.87,17848.38,Tata Neu Infinity Credit Card,Cashback Credit Card
33084.25,13078.42,13189.2,118.07,2689.23,4009.33,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
52316.85,3712.09,3946.98,12610.65,6829.98,25217.16,Tata Neu Infinity Credit Card,Diners Club Black
32795.49,9980.82,931.82,1799.26,8131.83,11951.75,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
40669.69,1661.72,9170.68,11614.88,13638.12,4584.3,Cashback Credit Card,BPCL Octane Credit Card
11065.52,2773.99,947.84,861.4,2401.85,4080.43,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
14364.88,3284.85,4560.22,720.63,478.58,5320.61,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
47829.35,1063.99,14018.95,1149.06,7540.91,24056.45,Tata Neu Infinity Credit Card,Millennia Credit Card
45204.13,11389.22,1983.93,13308.63,13750.46,4771.87,Tata Neu Infinity Credit Card,Millennia Credit Card
42487.48,16712.19,7466.28,6788.81,3593.18,7927.02,Tata Neu Infinity Credit Card,Millennia Credit Card
26527.07,5737.19,6013.83,5412.53,5980.77,3382.74,Tata Neu Infinity Credit Card,Cashback Credit Card
29849.66,1925.21,8701.23,7947.21,8702.42,2573.58,Cashback Credit Card,Tata Neu Infinity Credit Card
42509.24,8567.54,8729.21,11164.61,7444.65,6603.25,Tata Neu Infinity Credit Card,Diners Club Black
54554.89,6960.34,28242.2,3896.28,13936.59,1519.49,Diners Club Black,Cashback Credit Card
10795.6,3510.93,450.83,866.32,1898.07,4069.44,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
14847.64,5832.11,2540.71,997.9,5234.6,242.31,Tata Neu Infinity Credit Card,Cashback Credit Card
39406.13,13769.78,224.16,12918.65,11791.5,702.04,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
43751.93,10630.39,14696.37,11016.25,1175.31,6233.62,Tata Neu Infinity Credit Card,Diners Club Black
15418.06,4044.25,260.19,2781.4,3300.58,5031.65,Tata Neu Infinity Credit Card,Millennia Credit Card
35253.02,5703.51,12519.54,1217.66,3620.99,12191.32,Tata Neu Infinity Credit Card,Cashback Credit Card
49084.29,3484.22,13225.11,8017.38,14380.94,9976.64,Cashback Credit Card,Millennia Credit Card
39857.55,2253.03,7982.43,3771.33,9925.06,15925.71,Tata Neu Infinity Credit Card,Millennia Credit Card
38511.33,10582.34,8055.47,7623.65,9523.74,2726.12,Tata Neu Infinity Credit Card,Diners Club Black
35588.5,10015.03,4220.37,11234.07,3924.02,6195.01,Tata Neu Infinity Credit Card,Diners Club Black
21622.81,2053.18,2497.69,11187.03,782.43,5102.47,BPCL Octane Credit Card,Tata Neu Infinity Credit Card
11227.27,1432.02,1932.79,5435.38,998.83,1428.25,BPCL Octane Credit Card,Millennia Credit Card
42565.98,8808.57,4113.74,6328.36,12858.87,10456.44,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
39190.59,3993.5,6501.7,7958.04,10370.93,10366.43,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
58894.83,18262.03,4306.64,4085.07,15308.94,16932.16,Tata Neu Infinity Credit Card,Millennia Credit Card
33459.37,998.66,9113.26,10600.01,7517.74,5229.7,BPCL Octane Credit Card,BPCL Octane Credit Card
49844.77,13438.92,3850.46,12243.38,12192.19,8119.81,Tata Neu Infinity Credit Card,Diners Club Black
46833.39,2037.12,17941.83,3185.45,6480.83,17188.15,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
19644.66,3816.14,6747.15,452.64,6971.16,1657.57,Cashback Credit Card,Millennia Credit Card
25994.24,5698.04,8385.88,3388.78,8375.69,145.86,Cashback Credit Card,Cashback Credit Card
29497.28,5769.7,4896.45,5687.61,6665.26,6478.26,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
50150.79,5520.24,18437.27,8055.53,1424.37,16713.38,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
56539.92,17189.09,16888.37,12376.9,5452.44,4633.13,Tata Neu Infinity Credit Card,Millennia Credit Card
28168.96,1792.06,842.05,9472.58,8402.41,7659.86,Tata Neu Infinity Credit Card,Diners Club Black
28186.25,7569.8,7065.98,7286.68,5888.97,374.83,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
56656.33,15147.26,289.68,17775.28,17389.05,6055.06,Tata Neu Infinity Credit Card,Diners Club Black
27028.66,1306.06,5234.44,6456.5,5982.96,8048.71,Tata Neu Infinity Credit Card,Cashback Credit Card
20547.83,4039.44,4985.88,3986.76,462.42,7073.33,Tata Neu Infinity Credit Card,Millennia Credit Card
9363.25,3124.24,1106.2,2424.97,1790.52,917.33,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
39728.13,2277.2,5570.03,11546.7,10724.3,9609.89,Tata Neu Infinity Credit Card,Millennia Credit Card
8978.16,2594.18,2092.15,1660.16,76.62,2555.06,Tata Neu Infinity Credit Card,Millennia Credit Card
44622.48,7526.11,4719.15,15469.74,1091.36,15816.12,Tata Neu Infinity Credit Card,Millennia Credit Card
47469.07,11150.59,11506.26,5052.19,9541.06,10218.97,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
13926.44,1983.86,3128.72,3147.99,491.06,5174.81,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
29827.69,1160.55,6860.8,2870.22,9534.55,9401.56,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
36803.85,11185.68,1934.03,10742.6,5426.2,7515.33,Tata Neu Infinity Credit Card,Cashback Credit Card
17583.11,3828.35,3558.67,3734.69,4975.28,1486.13,Tata Neu Infinity Credit Card,Diners Club Black
11688.54,2846.49,628.16,4213.16,2294.27,1706.46,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
56220.75,8173.89,22994.39,3394.55,1495.15,20162.78,Tata Neu Infinity Credit Card,Diners Club Black
56050.75,13760.52,10519.03,11139.16,16043.34,4588.71,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
28926.42,4978.03,6902.39,4880.25,4871.36,7294.39,Tata Neu Infinity Credit Card,Cashback Credit Card
8669.69,3118.92,1947.19,1184.32,2172.66,246.61,Tata Neu Infinity Credit Card,Millennia Credit Card
40209.67,8494.67,8466.4,5068.56,2931.19,15248.86,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
54840.54,12122.64,20792.68,4177.89,15058.28,2689.05,Cashback Credit Card,Millennia Credit Card
53256.27,3051.4,16036.9,13828.35,17307.58,3032.05,Cashback Credit Card,Tata Neu Infinity Credit Card
53527.3,17800.96,5253.8,9899.63,17984.29,2588.63,Tata Neu Infinity Credit Card,Millennia Credit Card
10336.81,1184.4,1123.69,3121.39,2667.65,2239.69,Tata Neu Infinity Credit Card,Cashback Credit Card
15334.87,1892.2,3656.62,4198.56,3091.1,2496.39,Tata Neu Infinity Credit Card,Cashback Credit Card
45590.37,9996.1,17553.7,5898.25,10178.3,1964.03,Tata Neu Infinity Credit Card,Cashback Credit Card
9867.62,1274.12,2679.56,240.95,3093.64,2579.35,Tata Neu Infinity Credit Card,Millennia Credit Card
8306.4,1207.42,2040.81,2109.8,1930.23,1018.15,Tata Neu Infinity Credit Card,Diners Club Black
14927.18,3064.7,3199.95,3521.84,1846.94,3293.75,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
28305.79,8777.16,6015.62,4614.58,4692.28,4206.14,Tata Neu Infinity Credit Card,Cashback Credit Card
58897.79,13089.29,26109.66,14107.75,507.98,5083.12,Tata Neu Infinity Credit Card,Diners Club Black
59925.97,7161.2,4113.86,31314.4,5082.58,12253.92,BPCL Octane Credit Card,Diners Club Black
42380.61,11831.14,13768.73,4281.83,10173.45,2325.47,Tata Neu Infinity Credit Card,Cashback Credit Card
56388.63,7908.37,2232.88,13097.29,22230.01,10920.08,Cashback Credit Card,Tata Neu Infinity Credit Card
45802.09,2098.13,18645.73,11392.9,12457.18,1208.16,Cashback Credit Card,Millennia Credit Card
12537.05,3292.68,1354.6,4023.96,2901.85,963.96,Tata Neu Infinity Credit Card,Cashback Credit Card
45852.4,8824.08,9996.38,9637.25,10186.45,7208.23,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
10197.15,540.38,3148.81,433.33,3638.06,2436.57,Cashback Credit Card,Millennia Credit Card
33691.24,3126.47,1826.58,12135.65,11296.4,5306.14,Cashback Credit Card,Millennia Credit Card
53211.71,7312.56,8209.5,16260.07,1219.07,20210.51,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
11396.21,3712.3,4947.33,609.67,141.34,1985.57,Tata Neu Infinity Credit Card,Cashback Credit Card
40407.18,2258.37,9661.67,11404.99,12729.23,4352.92,Cashback Credit Card,BPCL Octane Credit Card
9823.46,1291.14,2556.06,534.5,2747.75,2694.0,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
24203.04,6415.18,2504.93,7628.53,7176.65,477.74,Cashback Credit Card,Emerald Private Metal
49908.57,4098.56,20851.34,20887.82,2910.92,1159.92,BPCL Octane Credit Card,BPCL Octane Credit Card
29052.57,9369.96,7988.32,263.27,3918.87,7512.15,Tata Neu Infinity Credit Card,Millennia Credit Card
32678.46,8381.31,2654.73,9338.92,9252.4,3051.08,Tata Neu Infinity Credit Card,Diners Club Black
26897.22,2884.02,6904.79,3078.1,6680.81,7349.49,Tata Neu Infinity Credit Card,Millennia Credit Card
22775.03,5341.53,6439.07,7100.03,3645.99,248.42,Tata Neu Infinity Credit Card,Cashback Credit Card
41864.8,12051.54,12404.45,4522.98,2910.95,9974.88,Tata Neu Infinity Credit Card,Millennia Credit Card
22016.5,5692.25,1391.19,7408.76,2352.64,5171.66,Tata Neu Infinity Credit Card,Cashback Credit Card
57540.4,21220.12,799.79,9573.6,18512.97,7433.93,Tata Neu Infinity Credit Card,Cashback Credit Card
35508.66,10945.38,1430.39,8869.0,5326.18,8937.71,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
49222.03,14815.02,4319.19,11629.91,15742.58,2715.34,Tata Neu Infinity Credit Card,Cashback Credit Card
46676.78,11487.43,11311.89,6414.61,16664.16,798.7,Cashback Credit Card,BPCL Octane Credit Card
33535.92,15645.69,6504.95,7341.24,2855.85,1188.18,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
19695.07,163.41,480.62,6733.18,11249.51,1068.35,Cashback Credit Card,BPCL Octane Credit Card
49211.42,12915.55,2983.25,17222.82,11625.81,4463.99,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
38262.48,13581.05,3325.52,7894.61,9173.39,4287.92,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
45549.36,7737.15,12571.27,4997.4,3284.14,16959.39,Tata Neu Infinity Credit Card,Millennia Credit Card
50675.64,2596.55,2461.62,22755.65,14039.05,8822.76,BPCL Octane Credit Card,BPCL Octane Credit Card
16073.03,3744.15,122.07,5271.06,2630.34,4305.41,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
17216.24,3140.4,5097.1,475.47,3918.9,4584.38,Tata Neu Infinity Credit Card,Millennia Credit Card
36770.86,6135.66,2927.21,4944.44,20192.42,2571.13,Cashback Credit Card,Diners Club Black
54710.24,6767.16,5968.54,8492.1,13684.15,19798.28,Tata Neu Infinity Credit Card,Millennia Credit Card
54427.77,4100.18,24043.77,4138.3,8978.55,13166.98,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
38905.68,3804.6,13675.66,9521.2,7164.84,4739.38,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
40407.76,8127.03,11161.94,16265.38,2795.69,2057.72,BPCL Octane Credit Card,Tata Neu Infinity Credit Card
8762.71,2434.88,2993.82,898.57,1413.83,1021.62,Tata Neu Infinity Credit Card,Cashback Credit Card
53087.45,10299.96,13338.34,26432.67,561.69,2454.79,BPCL Octane Credit Card,Tata Neu Infinity Credit Card
27931.67,7361.97,7509.36,933.17,4815.68,7311.48,Tata Neu Infinity Credit Card,Diners Club Black
15738.99,2287.41,3532.2,1591.18,2013.8,6314.38,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
37624.53,4977.56,10467.54,5853.2,10505.19,5821.04,Tata Neu Infinity Credit Card,Millennia Credit Card
17736.34,5960.71,936.55,4036.1,708.82,6094.16,Tata Neu Infinity Credit Card,Cashback Credit Card
58981.06,6345.04,14827.4,46.61,13542.52,24219.5,Tata Neu Infinity Credit Card,Cashback Credit Card
50129.54,10513.59,13464.8,6268.13,12553.07,7329.93,Tata Neu Infinity Credit Card,Cashback Credit Card
48576.74,8575.55,3919.9,12796.83,12849.48,10434.98,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
55859.67,1008.33,6858.42,18619.0,11665.65,17708.27,Tata Neu Infinity Credit Card,Millennia Credit Card
27257.45,10570.1,4626.51,4267.0,1711.83,6082.01,Tata Neu Infinity Credit Card,Cashback Credit Card
26408.5,10574.27,8247.5,5197.66,1758.47,630.61,Tata Neu Infinity Credit Card,Cashback Credit Card
38233.65,8782.04,4929.25,10636.91,6240.68,7644.77,Tata Neu Infinity Credit Card,Cashback Credit Card
25715.29,6541.46,7871.41,4178.0,464.21,6660.21,Tata Neu Infinity Credit Card,Millennia Credit Card
58102.87,4340.47,30429.62,8888.0,570.41,13874.37,Tata Neu Infinity Credit Card,Diners Club Black
49639.79,6729.14,7798.91,24338.11,5835.84,4937.79,BPCL Octane Credit Card,Cashback Credit Card
55363.61,17545.26,11716.81,12109.16,289.34,13703.05,Tata Neu Infinity Credit Card,Cashback Credit Card
46829.93,675.94,9354.33,14558.14,15000.4,7241.1,Cashback Credit Card,Cashback Credit Card
20075.88,5476.89,724.68,1226.34,4660.04,7987.92,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
31432.84,10419.11,10645.38,1481.74,997.49,7889.12,Tata Neu Infinity Credit Card,Cashback Credit Card
59475.78,3335.02,25287.74,5716.64,23525.09,1611.29,Cashback Credit Card,Cashback Credit Card
47051.31,15922.15,8674.91,2177.21,14913.6,5363.44,Tata Neu Infinity Credit Card,Diners Club Black
13670.66,4432.93,846.82,4271.6,3192.34,926.97,Tata Neu Infinity Credit Card,Cashback Credit Card
36663.29,6505.82,12072.32,8650.17,4494.8,4940.17,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
43989.41,10379.67,8002.17,7634.71,10923.35,7049.51,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
33888.93,9006.29,1605.01,9137.54,5646.49,8493.59,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
59950.02,10140.94,14230.43,10797.85,15741.51,9039.29,Tata Neu Infinity Credit Card,Diners Club Black
50226.07,666.66,11382.86,15047.16,8112.01,15017.38,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
50927.32,13204.78,4397.37,21612.75,3592.72,8119.7,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
20157.56,8912.28,2206.05,5445.56,2034.62,1559.07,Tata Neu Infinity Credit Card,Millennia Credit Card
45197.68,11409.86,14043.9,6545.84,8991.86,4206.22,Tata Neu Infinity Credit Card,Millennia Credit Card
35777.75,12836.59,2860.67,5874.8,830.8,13374.89,Tata Neu Infinity Credit Card,Cashback Credit Card
29385.49,7156.93,6241.32,4169.73,1203.36,10614.14,Tata Neu Infinity Credit Card,Cashback Credit Card
10983.28,424.48,3614.54,2610.52,1204.39,3129.35,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
51145.82,18522.34,3761.03,5361.72,3537.69,19963.05,Tata Neu Infinity Credit Card,Cashback Credit Card
31338.2,8249.16,5679.74,5250.8,5391.49,6767.01,Tata Neu Infinity Credit Card,Diners Club Black
55995.68,11680.77,974.35,19580.55,5067.81,18692.2,Tata Neu Infinity Credit Card,Cashback Credit Card
29217.74,4262.2,11424.65,4350.3,6119.74,3060.84,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
34204.49,11491.51,3531.19,3349.57,7867.73,7964.49,Tata Neu Infinity Credit Card,Diners Club Black
31669.3,5365.54,11321.33,3446.92,9603.1,1932.41,Cashback Credit Card,BPCL Octane Credit Card
18280.05,4937.3,1626.49,7064.79,3488.74,1162.73,Tata Neu Infinity Credit Card,Millennia Credit Card
58305.25,5955.78,16357.9,9602.38,15575.75,10813.44,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
15263.31,7307.06,4019.12,49.95,2650.26,1236.93,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
35900.35,9929.61,5948.74,5452.6,7757.33,6812.08,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
48877.29,1724.47,9120.0,12327.22,8872.6,16833.0,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
34236.3,14631.23,2192.18,14019.46,2883.99,509.44,Tata Neu Infinity Credit Card,Cashback Credit Card
42446.07,10964.58,7779.46,13433.02,3472.75,6796.27,Tata Neu Infinity Credit Card,Cashback Credit Card
12321.28,3907.68,1654.43,1308.58,3744.32,1706.27,Tata Neu Infinity Credit Card,Cashback Credit Card
24831.09,2433.78,8063.72,4266.75,8223.74,1843.1,Cashback Credit Card,Cashback Credit Card
40670.7,9552.88,8119.15,3603.98,9342.76,10051.93,Tata Neu Infinity Credit Card,Diners Club Black
32176.98,7416.11,7948.97,6729.16,5159.43,4923.32,Tata Neu Infinity Credit Card,Diners Club Black
52089.47,13160.69,5045.91,4261.12,13560.53,16061.23,Tata Neu Infinity Credit Card,Millennia Credit Card
22019.02,785.68,6843.84,2573.95,6664.66,5150.89,Cashback Credit Card,Millennia Credit Card
41838.84,5777.51,5501.1,9498.72,9869.11,11192.39,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
15423.23,5471.01,1735.59,3596.16,1229.86,3390.61,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
24881.93,6335.52,3988.97,6148.84,2029.87,6378.74,Tata Neu Infinity Credit Card,Cashback Credit Card
10710.32,68.46,4738.82,2204.61,3005.63,692.8,Diners Club Black,Cashback Credit Card
11862.76,2886.31,2841.0,2084.33,1913.95,2137.17,Tata Neu Infinity Credit Card,Cashback Credit Card
40853.15,4543.05,6800.91,9992.32,8034.76,11482.11,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
15637.84,1798.05,4377.0,3595.75,2595.44,3271.6,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
40787.82,331.79,4998.03,11897.37,14956.04,8604.59,Cashback Credit Card,BPCL Octane Credit Card
16793.69,6033.65,2160.36,4822.87,1647.2,2129.61,Tata Neu Infinity Credit Card,Diners Club Black
12246.22,4978.66,489.64,4532.22,789.96,1455.75,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
18304.58,391.34,6414.95,1422.96,8087.16,1988.18,Cashback Credit Card,Tata Neu Infinity Credit Card
37299.32,8756.32,3867.91,8264.44,8116.43,8294.22,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
16120.37,1900.11,158.97,3949.09,5088.24,5023.95,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
30129.2,6661.73,8018.62,1823.11,3563.25,10062.49,Tata Neu Infinity Credit Card,Diners Club Black
59450.31,12101.88,13874.51,13760.02,12601.71,7112.19,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
22814.67,6625.99,6055.64,3434.09,3059.74,3639.2,Tata Neu Infinity Credit Card,Cashback Credit Card
42623.4,15436.01,1847.88,11729.14,5079.44,8530.93,Tata Neu Infinity Credit Card,Diners Club Black
17017.12,3044.91,3043.1,2823.17,4366.84,3739.1,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
25439.78,36.8,7009.44,5371.68,5986.95,7034.91,Tata Neu Infinity Credit Card,Diners Club Black
50443.12,1069.29,18751.4,17990.91,10983.82,1647.7,BPCL Octane Credit Card,BPCL Octane Credit Card
24953.07,2721.97,6169.23,2210.7,8362.92,5488.26,Cashback Credit Card,BPCL Octane Credit Card
10545.91,796.94,5081.47,1920.93,1532.77,1213.81,Diners Club Black,BPCL Octane Credit Card
20713.23,3407.68,2102.48,8113.5,6986.07,103.5,Cashback Credit Card,Diners Club Black
21062.42,4823.72,3738.88,2738.85,5130.29,4630.69,Tata Neu Infinity Credit Card,Cashback Credit Card
50990.9,15930.53,12214.58,5444.91,3466.77,13934.11,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
27775.28,7123.66,6063.64,4594.12,5151.15,4842.7,Tata Neu Infinity Credit Card,Diners Club Black
48640.64,14195.48,8687.5,3548.95,14840.4,7368.3,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
31665.64,3613.89,4090.09,4332.94,9508.3,10120.43,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
42281.24,11669.3,2601.73,10762.35,8823.11,8424.75,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
9618.98,3917.12,795.94,702.6,1818.32,2385.0,Tata Neu Infinity Credit Card,Cashback Credit Card
34438.7,10241.65,5586.4,9522.04,581.03,8507.59,Tata Neu Infinity Credit Card,Millennia Credit Card
18176.97,4679.55,899.87,6242.22,5086.57,1268.75,Tata Neu Infinity Credit Card,Diners Club Black
46035.78,18839.61,3892.86,2617.43,6005.02,14680.86,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
25630.4,3894.63,885.16,3090.34,8400.49,9359.78,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
50677.86,757.98,7609.58,22210.94,5513.39,14585.98,BPCL Octane Credit Card,Cashback Credit Card
34101.39,4637.84,8669.35,11409.27,7864.8,1520.13,Cashback Credit Card,Cashback Credit Card
17469.5,3705.12,485.07,5045.68,3884.59,4349.05,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
12038.12,2195.34,2600.99,780.83,3095.57,3365.39,Tata Neu Infinity Credit Card,Cashback Credit Card
54078.27,8541.63,13905.31,8085.3,13534.85,10011.19,Tata Neu Infinity Credit Card,Millennia Credit Card
39932.55,1959.05,3909.13,9844.95,13429.31,10790.1,Cashback Credit Card,Diners Club Black
58657.99,1208.85,18648.68,11693.51,18518.01,8588.94,Cashback Credit Card,Cashback Credit Card
47855.97,20395.56,1323.28,18415.24,2915.47,4806.42,Tata Neu Infinity Credit Card,Millennia Credit Card
17401.65,2712.6,6860.44,1311.82,5419.25,1097.54,Cashback Credit Card,Millennia Credit Card
36091.36,9880.24,10128.45,277.77,12198.21,3606.7,Tata Neu Infinity Credit Card,Diners Club Black
46145.35,11352.67,11090.49,3216.04,11887.3,8598.85,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
39155.83,14104.4,338.47,11471.0,13174.08,67.88,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
33539.15,4563.72,6982.27,4877.2,8807.57,8308.38,Tata Neu Infinity Credit Card,Diners Club Black
39287.47,10380.95,7405.7,10638.58,6468.87,4393.38,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
59794.37,10257.25,1307.98,20973.8,16286.31,10969.03,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
17729.68,8521.14,5163.63,638.13,817.94,2588.85,Tata Neu Infinity Credit Card,Millennia Credit Card
59312.19,2874.88,24500.44,10748.48,8494.57,12693.83,Tata Neu Infinity Credit Card,Diners Club Black
39522.85,9130.12,1074.02,4748.68,19219.05,5350.97,Cashback Credit Card,Diners Club Black
45713.76,15987.72,16340.09,1973.9,1322.88,10089.17,Tata Neu Infinity Credit Card,Cashback Credit Card
21559.97,2860.63,2280.57,1296.47,7646.78,7475.53,Tata Neu Infinity Credit Card,Millennia Credit Card
14930.74,2631.26,2594.59,1066.56,182.7,8455.62,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
37715.75,971.49,7517.64,14852.05,13959.99,414.59,BPCL Octane Credit Card,Tata Neu Infinity Credit Card
17546.88,4564.33,3930.16,4002.29,4868.13,181.97,Cashback Credit Card,Millennia Credit Card
31163.21,6560.67,8299.85,2377.01,4519.83,9405.84,Tata Neu Infinity Credit Card,Cashback Credit Card
40855.0,2635.78,7609.04,22709.39,6301.02,1599.76,BPCL Octane Credit Card,Tata Neu Infinity Credit Card
