shopping,travel,dining,fuel,groceries,cardNorm,reward
33832,48987,5557,2818,1123,0.440000,15939.48
33832,48987,5557,2818,1123,0.480000,5420.79
33832,48987,5557,2818,1123,0.520000,4966.14
33832,48987,5557,2818,1123,0.560000,11078.04
33832,48987,5557,2818,1123,0.600000,9659.91
33832,48987,5557,2818,1123,0.640000,15939.48
33832,48987,5557,2818,1123,0.680000,30254.28
33832,48987,5557,2818,1123,0.720000,10220.22
33832,48987,5557,2818,1123,0.760000,11078.04
33832,48987,5557,2818,1123,0.800000,28253.76
33832,48987,5557,2818,1123,0.840000,11754.36
33832,48987,5557,2818,1123,0.880000,15939.48
33832,48987,5557,2818,1123,0.920000,3160.94
33832,48987,5557,2818,1123,0.960000,6890.40
33832,48987,5557,2818,1123,1.000000,33440.04
19216,5488,3168,8141,4404,0.000000,14982.36
19216,5488,3168,8141,4404,0.040000,4945.98
19216,5488,3168,8141,4404,0.080000,14742.00
19216,5488,3168,8141,4404,0.120000,14602.20
19216,5488,3168,8141,4404,0.160000,1212.51
19216,5488,3168,8141,4404,0.200000,4898.01
19216,5488,3168,8141,4404,0.240000,15510.84
19216,5488,3168,8141,4404,0.280000,2213.31
19216,5488,3168,8141,4404,0.320000,7780.80
19216,5488,3168,8141,4404,0.360000,14602.20
19216,5488,3168,8141,4404,0.400000,2948.40
19216,5488,3168,8141,4404,0.440000,8064.60
19216,5488,3168,8141,4404,0.480000,2048.67
19216,5488,3168,8141,4404,0.520000,2460.51
19216,5488,3168,8141,4404,0.560000,4850.04
19216,5488,3168,8141,4404,0.600000,3425.82
19216,5488,3168,8141,4404,0.640000,8064.60
19216,5488,3168,8141,4404,0.680000,16651.32
19216,5488,3168,8141,4404,0.720000,4414.14
19216,5488,3168,8141,4404,0.760000,4850.04
19216,5488,3168,8141,4404,0.800000,15510.84
19216,5488,3168,8141,4404,0.840000,6803.88
19216,5488,3168,8141,4404,0.880000,8064.60
19216,5488,3168,8141,4404,0.920000,1507.22
19216,5488,3168,8141,4404,0.960000,2213.31
19216,5488,3168,8141,4404,1.000000,9511.80
11491,20573,8249,657,5160,0.000000,12660.36
11491,20573,8249,657,5160,0.040000,8150.28
11491,20573,8249,657,5160,0.080000,21836.16
11491,20573,8249,657,5160,0.120000,11670.48
11491,20573,8249,657,5160,0.160000,1383.90
11491,20573,8249,657,5160,0.200000,6842.94
11491,20573,8249,657,5160,0.240000,13279.56
11491,20573,8249,657,5160,0.280000,3210.48
11491,20573,8249,657,5160,0.320000,5772.12
11491,20573,8249,657,5160,0.360000,11670.48
11491,20573,8249,657,5160,0.400000,4367.23
11491,20573,8249,657,5160,0.440000,8523.60
11491,20573,8249,657,5160,0.480000,2593.29
11491,20573,8249,657,5160,0.520000,2320.83
11491,20573,8249,657,5160,0.560000,5535.60
11491,20573,8249,657,5160,0.600000,4594.38
11491,20573,8249,657,5160,0.640000,8523.60
11491,20573,8249,657,5160,0.680000,16249.20
11491,20573,8249,657,5160,0.720000,4666.65
11491,20573,8249,657,5160,0.760000,5535.60
11491,20573,8249,657,5160,0.800000,13279.56
11491,20573,8249,657,5160,0.840000,5693.28
11491,20573,8249,657,5160,0.880000,8523.60
11491,20573,8249,657,5160,0.920000,1580.88
11491,20573,8249,657,5160,0.960000,3210.48
11491,20573,8249,657,5160,1.000000,15310.68
21343,8959,17108,4849,9815,0.000000,20924.28
21343,8959,17108,4849,9815,0.040000,8670.60
21343,8959,17108,4849,9815,0.080000,24790.08
21343,8959,17108,4849,9815,0.120000,18871.32
21343,8959,17108,4849,9815,0.160000,1862.22
21343,8959,17108,4849,9815,0.200000,8059.74
21343,8959,17108,4849,9815,0.240000,22102.08
21343,8959,17108,4849,9815,0.280000,3553.29
21343,8959,17108,4849,9815,0.320000,9194.52
21343,8959,17108,4849,9815,0.360000,18871.32
21343,8959,17108,4849,9815,0.400000,4958.02
21343,8959,17108,4849,9815,0.440000,13240.80
21343,8959,17108,4849,9815,0.480000,3284.52
21343,8959,17108,4849,9815,0.520000,3656.04
21343,8959,17108,4849,9815,0.560000,7448.88
21343,8959,17108,4849,9815,0.600000,5415.51
21343,8959,17108,4849,9815,0.640000,13240.80
21343,8959,17108,4849,9815,0.680000,28260.96
21343,8959,17108,4849,9815,0.720000,6427.32
21343,8959,17108,4849,9815,0.760000,7448.88
21343,8959,17108,4849,9815,0.800000,22102.08
21343,8959,17108,4849,9815,0.840000,8612.64
21343,8959,17108,4849,9815,0.880000,13240.80
21343,8959,17108,4849,9815,0.920000,2412.60
21343,8959,17108,4849,9815,0.960000,3553.29
21343,8959,17108,4849,9815,1.000000,15288.24
30731,45974,11212,4724,7163,0.000000,28932.36
30731,45974,11212,4724,7163,0.040000,17452.86
30731,45974,11212,4724,7163,0.080000,46882.20
30731,45974,11212,4724,7163,0.120000,27586.92
30731,45974,11212,4724,7163,0.160000,2994.12
30731,45974,11212,4724,7163,0.200000,14714.67
30731,45974,11212,4724,7163,0.240000,29791.92
30731,45974,11212,4724,7163,0.280000,7010.85
30731,45974,11212,4724,7163,0.320000,13677.12
30731,45974,11212,4724,7163,0.360000,27586.92
30731,45974,11212,4724,7163,0.400000,9376.44
30731,45974,11212,4724,7163,0.440000,17869.20
30731,45974,11212,4724,7163,0.480000,5631.63
30731,45974,11212,4724,7163,0.520000,5174.34
30731,45974,11212,4724,7163,0.560000,11976.48
30731,45974,11212,4724,7163,0.600000,10004.97
30731,45974,11212,4724,7163,0.640000,17869.20
30731,45974,11212,4724,7163,0.680000,33828.24
30731,45974,11212,4724,7163,0.720000,10469.61
30731,45974,11212,4724,7163,0.760000,11976.48
30731,45974,11212,4724,7163,0.800000,29791.92
30731,45974,11212,4724,7163,0.840000,13110.24
30731,45974,11212,4724,7163,0.880000,17869.20
30731,45974,11212,4724,7163,0.920000,3401.93
30731,45974,11212,4724,7163,0.960000,7010.85
30731,45974,11212,4724,7163,1.000000,33560.28
1820,11585,12724,28,649,0.000000,5695.08
1820,11585,12724,28,649,0.040000,5329.74
1820,11585,12724,28,649,0.080000,13876.20
1820,11585,12724,28,649,0.120000,4168.20
1820,11585,12724,28,649,0.160000,804.18
1820,11585,12724,28,649,0.200000,4273.23
1820,11585,12724,28,649,0.240000,5772.96
1820,11585,12724,28,649,0.280000,1935.60
1820,11585,12724,28,649,0.320000,3226.80
1820,11585,12724,28,649,0.360000,4168.20
1820,11585,12724,28,649,0.400000,2775.24
1820,11585,12724,28,649,0.440000,5039.88
1820,11585,12724,28,649,0.480000,1588.05
1820,11585,12724,28,649,0.520000,1295.10
1820,11585,12724,28,649,0.560000,3216.72
1820,11585,12724,28,649,0.600000,2739.78
1820,11585,12724,28,649,0.640000,5039.88
1820,11585,12724,28,649,0.680000,10353.60
1820,11585,12724,28,649,0.720000,2501.43
1820,11585,12724,28,649,0.760000,3216.72
1820,11585,12724,28,649,0.800000,5772.96
1820,11585,12724,28,649,0.840000,3223.44
1820,11585,12724,28,649,0.880000,5039.88
1820,11585,12724,28,649,0.920000,992.40
1820,11585,12724,28,649,0.960000,1935.60
1820,11585,12724,28,649,1.000000,9132.60
420,26905,7416,1058,3607,0.000000,6253.08
420,26905,7416,1058,3607,0.040000,8122.38
420,26905,7416,1058,3607,0.080000,20973.48
420,26905,7416,1058,3607,0.120000,5363.16
420,26905,7416,1058,3607,0.160000,1182.18
420,26905,7416,1058,3607,0.200000,6425.55
420,26905,7416,1058,3607,0.240000,6685.92
420,26905,7416,1058,3607,0.280000,3031.56
420,26905,7416,1058,3607,0.320000,5109.60
420,26905,7416,1058,3607,0.360000,5363.16
420,26905,7416,1058,3607,0.400000,4194.70
420,26905,7416,1058,3607,0.440000,6101.88
420,26905,7416,1058,3607,0.480000,2224.41
420,26905,7416,1058,3607,0.520000,1429.86
420,26905,7416,1058,3607,0.560000,4728.72
420,26905,7416,1058,3607,0.600000,4213.74
420,26905,7416,1058,3607,0.640000,6101.88
420,26905,7416,1058,3607,0.680000,9355.68
420,26905,7416,1058,3607,0.720000,3431.79
420,26905,7416,1058,3607,0.760000,4728.72
420,26905,7416,1058,3607,0.800000,6685.92
420,26905,7416,1058,3607,0.840000,4982.64
420,26905,7416,1058,3607,0.880000,6101.88
420,26905,7416,1058,3607,0.920000,1133.81
420,26905,7416,1058,3607,0.960000,3031.56
420,26905,7416,1058,3607,1.000000,15354.84
4669,8175,13619,8741,7459,0.000000,9890.04
4669,8175,13619,8741,7459,0.040000,5945.70
4669,8175,13619,8741,7459,0.080000,17010.96
4669,8175,13619,8741,7459,0.120000,8255.76
4669,8175,13619,8741,7459,0.160000,1279.89
4669,8175,13619,8741,7459,0.200000,5532.63
4669,8175,13619,8741,7459,0.240000,10785.12
4669,8175,13619,8741,7459,0.280000,2319.03
4669,8175,13619,8741,7459,0.320000,8266.32
4669,8175,13619,8741,7459,0.360000,8255.76
4669,8175,13619,8741,7459,0.400000,3402.19
4669,8175,13619,8741,7459,0.440000,8209.20
4669,8175,13619,8741,7459,0.480000,2073.78
4669,8175,13619,8741,7459,0.520000,1968.60
4669,8175,13619,8741,7459,0.560000,5119.56
4669,8175,13619,8741,7459,0.600000,3598.92
4669,8175,13619,8741,7459,0.640000,8209.20
4669,8175,13619,8741,7459,0.680000,15687.96
4669,8175,13619,8741,7459,0.720000,3633.81
4669,8175,13619,8741,7459,0.760000,5119.56
4669,8175,13619,8741,7459,0.800000,10785.12
4669,8175,13619,8741,7459,0.840000,7217.40
4669,8175,13619,8741,7459,0.880000,8209.20
4669,8175,13619,8741,7459,0.920000,1462.82
4669,8175,13619,8741,7459,0.960000,2319.03
4669,8175,13619,8741,7459,1.000000,10257.12
33672,28114,18699,4300,1355,0.000000,28905.84
33672,28114,18699,4300,1355,0.040000,14493.12
33672,28114,18699,4300,1355,0.080000,39323.04
33672,28114,18699,4300,1355,0.120000,26661.96
33672,28114,18699,4300,1355,0.160000,2584.20
33672,28114,18699,4300,1355,0.200000,12414.96
33672,28114,18699,4300,1355,0.240000,29068.44
33672,28114,18699,4300,1355,0.280000,5842.17
33672,28114,18699,4300,1355,0.320000,11884.80
33672,28114,18699,4300,1355,0.360000,26661.96
33672,28114,18699,4300,1355,0.400000,7864.61
33672,28114,18699,4300,1355,0.440000,16783.92
33672,28114,18699,4300,1355,0.480000,4998.75
33672,28114,18699,4300,1355,0.520000,5165.49
33672,28114,18699,4300,1355,0.560000,10336.80
33672,28114,18699,4300,1355,0.600000,8426.37
33672,28114,18699,4300,1355,0.640000,16783.92
33672,28114,18699,4300,1355,0.680000,35800.08
33672,28114,18699,4300,1355,0.720000,9603.27
33672,28114,18699,4300,1355,0.760000,10336.80
33672,28114,18699,4300,1355,0.800000,29068.44
33672,28114,18699,4300,1355,0.840000,11368.80
33672,28114,18699,4300,1355,0.880000,16783.92
33672,28114,18699,4300,1355,0.920000,3324.26
33672,28114,18699,4300,1355,0.960000,5842.17
33672,28114,18699,4300,1355,1.000000,26742.36
21480,38931,15938,3798,1341,0.000000,22162.44
21480,38931,15938,3798,1341,0.040000,15098.22
21480,38931,15938,3798,1341,0.080000,39975.00
21480,38931,15938,3798,1341,0.120000,20249.88
21480,38931,15938,3798,1341,0.160000,2444.64
21480,38931,15938,3798,1341,0.200000,12438.39
21480,38931,15938,3798,1341,0.240000,22323.36
21480,38931,15938,3798,1341,0.280000,5903.04
21480,38931,15938,3798,1341,0.320000,11145.84
21480,38931,15938,3798,1341,0.360000,20249.88
21480,38931,15938,3798,1341,0.400000,7995.00
21480,38931,15938,3798,1341,0.440000,14429.64
21480,38931,15938,3798,1341,0.480000,4735.11
21480,38931,15938,3798,1341,0.520000,4211.58
21480,38931,15938,3798,1341,0.560000,9778.56
21480,38931,15938,3798,1341,0.600000,8347.68
21480,38931,15938,3798,1341,0.640000,14429.64
21480,38931,15938,3798,1341,0.680000,28061.04
21480,38931,15938,3798,1341,0.720000,8468.55
21480,38931,15938,3798,1341,0.760000,9778.56
21480,38931,15938,3798,1341,0.800000,22323.36
21480,38931,15938,3798,1341,0.840000,10690.08
21480,38931,15938,3798,1341,0.880000,14429.64
21480,38931,15938,3798,1341,0.920000,2853.74
21480,38931,15938,3798,1341,0.960000,5903.04
21480,38931,15938,3798,1341,1.000000,28283.88
44177,14612,8907,7859,3646,0.000000,32215.44
44177,14612,8907,7859,3646,0.040000,11101.68
44177,14612,8907,7859,3646,0.080000,31707.48
44177,14612,8907,7859,3646,0.120000,31146.60
44177,14612,8907,7859,3646,0.160000,2376.03
44177,14612,8907,7859,3646,0.200000,10302.90
44177,14612,8907,7859,3646,0.240000,32652.96
44177,14612,8907,7859,3646,0.280000,4845.27
44177,14612,8907,7859,3646,0.320000,12333.36
44177,14612,8907,7859,3646,0.360000,31146.60
44177,14612,8907,7859,3646,0.400000,6341.50
44177,14612,8907,7859,3646,0.440000,16311.72
44177,14612,8907,7859,3646,0.480000,4406.91
44177,14612,8907,7859,3646,0.520000,5293.86
44177,14612,8907,7859,3646,0.560000,9504.12
44177,14612,8907,7859,3646,0.600000,7221.30
44177,14612,8907,7859,3646,0.640000,16311.72
44177,14612,8907,7859,3646,0.680000,35859.48
44177,14612,8907,7859,3646,0.720000,9433.56
44177,14612,8907,7859,3646,0.760000,9504.12
44177,14612,8907,7859,3646,0.800000,32652.96
44177,14612,8907,7859,3646,0.840000,11390.28
44177,14612,8907,7859,3646,0.880000,16311.72
44177,14612,8907,7859,3646,0.920000,3174.84
44177,14612,8907,7859,3646,0.960000,4845.27
44177,14612,8907,7859,3646,1.000000,21134.52
8924,520,14622,2114,6576,0.000000,10758.00
8924,520,14622,2114,6576,0.040000,4349.04
8924,520,14622,2114,6576,0.080000,12628.80
8924,520,14622,2114,6576,0.120000,9003.36
8924,520,14622,2114,6576,0.160000,982.68
8924,520,14622,2114,6576,0.200000,4139.88
8924,520,14622,2114,6576,0.240000,11547.12
8924,520,14622,2114,6576,0.280000,1720.26
8924,520,14622,2114,6576,0.320000,4691.76
8924,520,14622,2114,6576,0.360000,9003.36
8924,520,14622,2114,6576,0.400000,2525.76
8924,520,14622,2114,6576,0.440000,7545.36
8924,520,14622,2114,6576,0.480000,1704.66
8924,520,14622,2114,6576,0.520000,1956.78
8924,520,14622,2114,6576,0.560000,3930.72
8924,520,14622,2114,6576,0.600000,2702.94
8924,520,14622,2114,6576,0.640000,7545.36
8924,520,14622,2114,6576,0.680000,16811.04
8924,520,14622,2114,6576,0.720000,3222.78
8924,520,14622,2114,6576,0.760000,3930.72
8924,520,14622,2114,6576,0.800000,11547.12
8924,520,14622,2114,6576,0.840000,4438.08
8924,520,14622,2114,6576,0.880000,7545.36
8924,520,14622,2114,6576,0.920000,1351.25
8924,520,14622,2114,6576,0.960000,1720.26
8924,520,14622,2114,6576,1.000000,6943.44
47685,13954,8061,9415,6814,0.000000,34985.28
47685,13954,8061,9415,6814,0.040000,11495.88
47685,13954,8061,9415,6814,0.080000,33303.24
47685,13954,8061,9415,6814,0.120000,34017.96
47685,13954,8061,9415,6814,0.160000,2577.87
47685,13954,8061,9415,6814,0.200000,10903.68
47685,13954,8061,9415,6814,0.240000,35802.96
47685,13954,8061,9415,6814,0.280000,5087.49
47685,13954,8061,9415,6814,0.320000,13700.88
47685,13954,8061,9415,6814,0.360000,34017.96
47685,13954,8061,9415,6814,0.400000,6660.65
47685,13954,8061,9415,6814,0.440000,17818.68
47685,13954,8061,9415,6814,0.480000,4668.87
47685,13954,8061,9415,6814,0.520000,5680.80
47685,13954,8061,9415,6814,0.560000,10311.48
47685,13954,8061,9415,6814,0.600000,7665.36
47685,13954,8061,9415,6814,0.640000,17818.68
47685,13954,8061,9415,6814,0.680000,38704.92
47685,13954,8061,9415,6814,0.720000,10107.84
47685,13954,8061,9415,6814,0.760000,10311.48
47685,13954,8061,9415,6814,0.800000,35802.96
47685,13954,8061,9415,6814,0.840000,12571.08
47685,13954,8061,9415,6814,0.880000,17818.68
47685,13954,8061,9415,6814,0.920000,3400.20
47685,13954,8061,9415,6814,0.960000,5087.49
47685,13954,8061,9415,6814,1.000000,22024.44
6111,3563,560,326,9764,0.000000,6611.04
6111,3563,560,326,9764,0.040000,2294.64
6111,3563,560,326,9764,0.080000,7028.16
6111,3563,560,326,9764,0.120000,6543.84
6111,3563,560,326,9764,0.160000,609.72
6111,3563,560,326,9764,0.200000,2366.76
6111,3563,560,326,9764,0.240000,7782.72
6111,3563,560,326,9764,0.280000,1023.63
6111,3563,560,326,9764,0.320000,2556.24
6111,3563,560,326,9764,0.360000,6543.84
6111,3563,560,326,9764,0.400000,1405.63
6111,3563,560,326,9764,0.440000,4411.08
6111,3563,560,326,9764,0.480000,916.74
6111,3563,560,326,9764,0.520000,993.18
6111,3563,560,326,9764,0.560000,2438.88
6111,3563,560,326,9764,0.600000,1633.35
6111,3563,560,326,9764,0.640000,4411.08
6111,3563,560,326,9764,0.680000,7984.32
6111,3563,560,326,9764,0.720000,1893.12
6111,3563,560,326,9764,0.760000,2438.88
6111,3563,560,326,9764,0.800000,7782.72
6111,3563,560,326,9764,0.840000,2517.12
6111,3563,560,326,9764,0.880000,4411.08
6111,3563,560,326,9764,0.920000,647.88
6111,3563,560,326,9764,0.960000,1023.63
6111,3563,560,326,9764,1.000000,4522.08
27312,24957,14037,1009,6702,0.000000,24480.48
27312,24957,14037,1009,6702,0.040000,12256.44
27312,24957,14037,1009,6702,0.080000,33394.92
27312,24957,14037,1009,6702,0.120000,22796.04
27312,24957,14037,1009,6702,0.160000,2220.51
27312,24957,14037,1009,6702,0.200000,10569.24
27312,24957,14037,1009,6702,0.240000,25284.72
27312,24957,14037,1009,6702,0.280000,4958.40
27312,24957,14037,1009,6702,0.320000,9245.28
27312,24957,14037,1009,6702,0.360000,22796.04
27312,24957,14037,1009,6702,0.400000,6678.98
27312,24957,14037,1009,6702,0.440000,14648.16
27312,24957,14037,1009,6702,0.480000,4209.69
27312,24957,14037,1009,6702,0.520000,4280.34
27312,24957,14037,1009,6702,0.560000,8882.04
27312,24957,14037,1009,6702,0.600000,7178.91
27312,24957,14037,1009,6702,0.640000,14648.16
27312,24957,14037,1009,6702,0.680000,30338.04
27312,24957,14037,1009,6702,0.720000,8068.92
27312,24957,14037,1009,6702,0.760000,8882.04
27312,24957,14037,1009,6702,0.800000,25284.72
27312,24957,14037,1009,6702,0.840000,9124.20
27312,24957,14037,1009,6702,0.880000,14648.16
27312,24957,14037,1009,6702,0.920000,2768.78
27312,24957,14037,1009,6702,0.960000,4958.40
27312,24957,14037,1009,6702,1.000000,22828.44
14122,48016,13624,2109,9880,0.000000,20129.16
14122,48016,13624,2109,9880,0.040000,16390.14
14122,48016,13624,2109,9880,0.080000,43310.40
14122,48016,13624,2109,9880,0.120000,18494.28
14122,48016,13624,2109,9880,0.160000,2632.53
14122,48016,13624,2109,9880,0.200000,13460.13
14122,48016,13624,2109,9880,0.240000,21314.76
14122,48016,13624,2109,9880,0.280000,6345.87
14122,48016,13624,2109,9880,0.320000,11289.36
14122,48016,13624,2109,9880,0.360000,18494.28
14122,48016,13624,2109,9880,0.400000,8662.08
14122,48016,13624,2109,9880,0.440000,15045.24
14122,48016,13624,2109,9880,0.480000,4905.39
14122,48016,13624,2109,9880,0.520000,3888.57
14122,48016,13624,2109,9880,0.560000,10530.12
14122,48016,13624,2109,9880,0.600000,8978.40
14122,48016,13624,2109,9880,0.640000,15045.24
14122,48016,13624,2109,9880,0.680000,26219.40
14122,48016,13624,2109,9880,0.720000,8385.24
14122,48016,13624,2109,9880,0.760000,10530.12
14122,48016,13624,2109,9880,0.800000,21314.76
14122,48016,13624,2109,9880,0.840000,11036.28
14122,48016,13624,2109,9880,0.880000,15045.24
14122,48016,13624,2109,9880,0.920000,2771.93
14122,48016,13624,2109,9880,0.960000,6345.87
14122,48016,13624,2109,9880,1.000000,31145.40
32293,31358,5890,9864,4857,0.000000,26901.72
32293,31358,5890,9864,4857,0.040000,13344.54
32293,31358,5890,9864,4857,0.080000,36800.52
32293,31358,5890,9864,4857,0.120000,26194.92
32293,31358,5890,9864,4857,0.160000,2527.86
32293,31358,5890,9864,4857,0.200000,11727.99
32293,31358,5890,9864,4857,0.240000,27484.56
32293,31358,5890,9864,4857,0.280000,5554.83
32293,31358,5890,9864,4857,0.320000,13662.48
32293,31358,5890,9864,4857,0.360000,26194.92
32293,31358,5890,9864,4857,0.400000,7360.10
32293,31358,5890,9864,4857,0.440000,15276.24
32293,31358,5890,9864,4857,0.480000,4614.09
32293,31358,5890,9864,4857,0.520000,4642.14
32293,31358,5890,9864,4857,0.560000,10111.44
32293,31358,5890,9864,4857,0.600000,8082.69
32293,31358,5890,9864,4857,0.640000,15276.24
32293,31358,5890,9864,4857,0.680000,29604.96
32293,31358,5890,9864,4857,0.720000,9079.53
32293,31358,5890,9864,4857,0.760000,10111.44
32293,31358,5890,9864,4857,0.800000,27484.56
32293,31358,5890,9864,4857,0.840000,12478.80
32293,31358,5890,9864,4857,0.880000,15276.24
32293,31358,5890,9864,4857,0.920000,2938.68
32293,31358,5890,9864,4857,0.960000,5554.83
32293,31358,5890,9864,4857,1.000000,25982.28
15808,1896,6395,4246,2730,0.000000,12411.84
15808,1896,6395,4246,2730,0.040000,3921.66
15808,1896,6395,4246,2730,0.080000,11572.32
15808,1896,6395,4246,2730,0.120000,11644.44
15808,1896,6395,4246,2730,0.160000,932.25
15808,1896,6395,4246,2730,0.200000,3825.33
15808,1896,6395,4246,2730,0.240000,12739.44
15808,1896,6395,4246,2730,0.280000,1712.10
15808,1896,6395,4246,2730,0.320000,5257.56
15808,1896,6395,4246,2730,0.360000,11644.44
15808,1896,6395,4246,2730,0.400000,2314.46
15808,1896,6395,4246,2730,0.440000,6720.96
15808,1896,6395,4246,2730,0.480000,1655.22
15808,1896,6395,4246,2730,0.520000,2072.58
15808,1896,6395,4246,2730,0.560000,3729.00
15808,1896,6395,4246,2730,0.600000,2644.35
15808,1896,6395,4246,2730,0.640000,6720.96
15808,1896,6395,4246,2730,0.680000,15041.64
15808,1896,6395,4246,2730,0.720000,3535.95
15808,1896,6395,4246,2730,0.760000,3729.00
15808,1896,6395,4246,2730,0.800000,12739.44
15808,1896,6395,4246,2730,0.840000,4748.04
15808,1896,6395,4246,2730,0.880000,6720.96
15808,1896,6395,4246,2730,0.920000,1278.67
15808,1896,6395,4246,2730,0.960000,1712.10
15808,1896,6395,4246,2730,1.000000,7075.92
44567,25702,3044,8108,9488,0.000000,33805.08
44567,25702,3044,8108,9488,0.040000,13120.20
44567,25702,3044,8108,9488,0.080000,37149.48
44567,25702,3044,8108,9488,0.120000,33439.80
44567,25702,3044,8108,9488,0.160000,2727.27
44567,25702,3044,8108,9488,0.200000,12014.64
44567,25702,3044,8108,9488,0.240000,34943.64
44567,25702,3044,8108,9488,0.280000,5697.72
44567,25702,3044,8108,9488,0.320000,13827.96
44567,25702,3044,8108,9488,0.360000,33439.80
44567,25702,3044,8108,9488,0.400000,7429.90
44567,25702,3044,8108,9488,0.440000,17760.96
44567,25702,3044,8108,9488,0.480000,4926.66
44567,25702,3044,8108,9488,0.520000,5492.61
44567,25702,3044,8108,9488,0.560000,10909.08
44567,25702,3044,8108,9488,0.600000,8424.99
44567,25702,3044,8108,9488,0.640000,17760.96
44567,25702,3044,8108,9488,0.680000,36039.48
44567,25702,3044,8108,9488,0.720000,10327.95
44567,25702,3044,8108,9488,0.760000,10909.08
44567,25702,3044,8108,9488,0.800000,34943.64
44567,25702,3044,8108,9488,0.840000,12855.00
44567,25702,3044,8108,9488,0.880000,17760.96
44567,25702,3044,8108,9488,0.920000,3324.48
44567,25702,3044,8108,9488,0.960000,5697.72
44567,25702,3044,8108,9488,1.000000,25875.12
20062,39195,8381,2888,6785,0.000000,20727.00
20062,39195,8381,2888,6785,0.040000,13903.20
20062,39195,8381,2888,6785,0.080000,37083.72
20062,39195,8381,2888,6785,0.120000,19721.28
20062,39195,8381,2888,6785,0.160000,2319.33
20062,39195,8381,2888,6785,0.200000,11590.26
20062,39195,8381,2888,6785,0.240000,21541.20
20062,39195,8381,2888,6785,0.280000,5524.32
20062,39195,8381,2888,6785,0.320000,10317.00
20062,39195,8381,2888,6785,0.360000,19721.28
20062,39195,8381,2888,6785,0.400000,7416.74
20062,39195,8381,2888,6785,0.440000,13504.68
20062,39195,8381,2888,6785,0.480000,4348.47
20062,39195,8381,2888,6785,0.520000,3774.48
20062,39195,8381,2888,6785,0.560000,9277.32
20062,39195,8381,2888,6785,0.600000,7843.65
20062,39195,8381,2888,6785,0.640000,13504.68
20062,39195,8381,2888,6785,0.680000,24558.36
20062,39195,8381,2888,6785,0.720000,7871.52
20062,39195,8381,2888,6785,0.760000,9277.32
20062,39195,8381,2888,6785,0.800000,21541.20
20062,39195,8381,2888,6785,0.840000,9970.44
20062,39195,8381,2888,6785,0.880000,13504.68
20062,39195,8381,2888,6785,0.920000,2538.10
20062,39195,8381,2888,6785,0.960000,5524.32
20062,39195,8381,2888,6785,1.000000,26800.68
32368,44862,6488,6021,8821,0.000000,29200.92
32368,44862,6488,6021,8821,0.040000,16709.40
32368,44862,6488,6021,8821,0.080000,45246.00
32368,44862,6488,6021,8821,0.120000,28422.36
32368,44862,6488,6021,8821,0.160000,2956.80
32368,44862,6488,6021,8821,0.200000,14268.30
32368,44862,6488,6021,8821,0.240000,30259.44
32368,44862,6488,6021,8821,0.280000,6814.20
32368,44862,6488,6021,8821,0.320000,13994.76
32368,44862,6488,6021,8821,0.360000,28422.36
32368,44862,6488,6021,8821,0.400000,9049.20
32368,44862,6488,6021,8821,0.440000,17548.44
32368,44862,6488,6021,8821,0.480000,5468.34
32368,44862,6488,6021,8821,0.520000,5093.52
32368,44862,6488,6021,8821,0.560000,11827.20
32368,44862,6488,6021,8821,0.600000,9771.00
32368,44862,6488,6021,8821,0.640000,17548.44
32368,44862,6488,6021,8821,0.680000,32595.12
32368,44862,6488,6021,8821,0.720000,10367.22
32368,44862,6488,6021,8821,0.760000,11827.20
32368,44862,6488,6021,8821,0.800000,30259.44
32368,44862,6488,6021,8821,0.840000,13272.24
32368,44862,6488,6021,8821,0.880000,17548.44
32368,44862,6488,6021,8821,0.920000,3297.98
32368,44862,6488,6021,8821,0.960000,6814.20
32368,44862,6488,6021,8821,1.000000,32640.24
22887,26222,860,3770,860,0.000000,17744.04
22887,26222,860,3770,860,0.040000,9472.32
22887,26222,860,3770,860,0.080000,25496.52
22887,26222,860,3770,860,0.120000,17640.84
22887,26222,860,3770,860,0.160000,1637.97
22887,26222,860,3770,860,0.200000,8012.10
22887,26222,860,3770,860,0.240000,17847.24
22887,26222,860,3770,860,0.280000,3923.70
22887,26222,860,3770,860,0.320000,7909.08
22887,26222,860,3770,860,0.360000,17640.84
22887,26222,860,3770,860,0.400000,5099.30
22887,26222,860,3770,860,0.440000,9504.72
22887,26222,860,3770,860,0.480000,3137.04
22887,26222,860,3770,860,0.520000,3036.99
22887,26222,860,3770,860,0.560000,6551.88
22887,26222,860,3770,860,0.600000,5561.67
22887,26222,860,3770,860,0.640000,9504.72
22887,26222,860,3770,860,0.680000,18156.84
22887,26222,860,3770,860,0.720000,6148.23
22887,26222,860,3770,860,0.760000,6551.88
22887,26222,860,3770,860,0.800000,17847.24
22887,26222,860,3770,860,0.840000,7456.68
22887,26222,860,3770,860,0.880000,9504.72
22887,26222,860,3770,860,0.920000,1880.30
22887,26222,860,3770,860,0.960000,3923.70
22887,26222,860,3770,860,1.000000,18841.44
18193,4855,557,9401,7360,0.000000,14526.60
18193,4855,557,9401,7360,0.040000,4454.28
18193,4855,557,9401,7360,0.080000,13752.48
18193,4855,557,9401,7360,0.120000,14459.76
18193,4855,557,9401,7360,0.160000,1210.98
18193,4855,557,9401,7360,0.200000,4649.10
18193,4855,557,9401,7360,0.240000,15409.80
